t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz,thrust_N,roll,pitch
1.06,1.14079565712893,0.973953422231156,1,-0.649302281487437,0.760530438085951,0,-0.507020292057301,-0.432868187658291,0,0,0,0.99942438060587,0.022039176565031,-0.025784856719545,-0.000568604309614,2.30083460761525,0.044155259597438,-0.051537778021464
1.08,1.12770859371134,0.989077007957209,1,-0.659384671971473,0.751805729140895,0,-0.501203819427263,-0.439589781314315,0,0,0,0.999424379358819,0.022381061253135,-0.025488668794103,-0.000570792017209,2.30083460761525,0.044838630818025,-0.050944477630581
1.1,1.11442105173607,1.0040247603757,1,-0.669349840250466,0.742947367824044,0,-0.495298245216029,-0.446233226833644,0,0,0,0.999424378339692,0.022718955604785,-0.025187957359418,-0.000572573670831,2.30083460761525,0.045513953981796,-0.050342161974561
1.12,1.10093539339779,1.01879402214778,1,-0.67919601476519,0.733956928931858,0,-0.489304619287905,-0.452797343176793,0,0,0,0.999424377551366,0.023052799870579,-0.024882776329001,-0.000573948040313,2.30083460761525,0.046181111178308,-0.049730940551005
1.14,1.08725401611136,1.03338216766583,1,-0.688921445110551,0.724836010740905,0,-0.483224007160603,-0.459280963407034,0,0,0,0.999424376996062,0.023382535039023,-0.024573180397761,-0.000574914185501,2.30083460761525,0.046839986067761,-0.04911092436998
1.16,1.0733793520856,1.04778660352016,1,-0.69852440234677,0.715586234723732,0,-0.477057489815821,-0.465682934897847,0,0,0,0.999424376675339,0.023708102846482,-0.024259225031576,-0.000575471456818,2.30083460761525,0.047490463897988,-0.048482225930552
1.18,1.0593138678909,1.06200476896011,1,-0.70800317930674,0.706209245260601,0,-0.470806163507067,-0.472002119537827,0,0,0,0.999424376590087,0.024029445786965,-0.023940966456753,-0.000575619495617,2.30083460761525,0.048132431520986,-0.047844959197178
1.2,1.04506006402075,1.07603413634928,1,-0.717356090899523,0.696706709347165,0,-0.464471139564777,-0.478237393933015,0,0,0,0.999424376740527,0.024346507121743,-0.023618461649374,-0.000575358234333,2.30083460761525,0.048765777408991,-0.047199239575961
1.22,1.03062047444717,1.08987221161487,1,-0.726581474409911,0.687080316298116,0,-0.458053544198744,-0.484387649606607,0,0,0,0.999424377126208,0.02465923088882,-0.023291768324537,-0.000574687896422,2.30083460761525,0.049390391670086,-0.046545183890785
1.24,1.0159976661703,1.10351653469104,1,-0.735677689794023,0.677331777446864,0,-0.45155451829791,-0.490451793196016,0,0,0,0.999424377746014,0.024967561912223,-0.022960944925489,-0.000573608996094,2.30083460761525,0.050006166063369,-0.045882910359337
