t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz,thrust_N,roll,pitch
3.54,-1.382520051157805,-0.5819263769125955,1.0,0.5819263769125955,-1.382520051157805,0.0,1.382520051157805,0.5819263769125955,0.0,0.0,0.0,0.9971214857801881,-0.029548508589413092,0.06979505997903476,-0.002068293541659523,2.322219819827572,-0.05983234949779889,0.1395182660763583
3.56,-1.370605804712317,-0.6094585532166252,1.0,0.6094585532166252,-1.370605804712317,0.0,1.370605804712317,0.6094585532166252,0.0,0.0,0.0,0.9971213191633272,-0.03094387670256041,0.0691877247201584,-0.0021471172884636614,2.322219819827572,-0.06264529909907277,0.13828453616322123
3.58,-1.3581433342194444,-0.6367469542253739,1.0,0.6367469542253739,-1.3581433342194444,0.0,1.3581433342194444,0.6367469542253739,0.0,0.0,0.0,0.9971211540664787,-0.0323265307457135,0.06855260875621089,-0.0022224661523014607,2.322219819827572,-0.06543091824101613,0.13699493282890685
3.6,-1.3451376245012205,-0.6637806649422787,1.0,0.6637806649422787,-1.3451376245012205,0.0,1.3451376245012205,0.6637806649422787,0.0,0.0,0.0,0.9971209915536073,-0.03369591195438226,0.0678899865583887,-0.002294220088668822,2.322219819827572,-0.068188056064412,0.1356500821103206
3.62,-1.331593877668125,-0.6905488722434975,1.0,0.6905488722434975,-1.331593877668125,0.0,1.331593877668125,0.6905488722434975,0.0,0.0,0.0,0.9971208326709754,-0.03505146812599829,0.06720014389529091,-0.002362265058186315,2.322219819827572,-0.07091558168787664,0.13425063363254042
3.64,-1.317517511038311,-0.7170408692030144,1.0,0.7170408692030144,-1.317517511038311,0.0,1.317517511038311,0.7170408692030144,0.0,0.0,0.0,0.9971206784403761,-0.03639265385528536,0.06648337764212242,-0.002426493203856123,2.322219819827572,-0.0736123847383654,0.13279725993001268
3.66,-1.3029141549707473,-0.7432460593752674,1.0,0.7432460593752674,-1.3029141549707473,0.0,1.3029141549707473,0.7432460593752674,0.0,0.0,0.0,0.9971205298525448,-0.03771893076216831,0.06573999558483734,-0.002486803016819262,2.322219819827572,-0.07627737583981367,0.13129065575631316
3.68,-1.2877896506131525,-0.7691539610335857,1.0,0.7691539610335857,-1.2877896506131525,0.0,1.2877896506131525,0.7691539610335857,0.0,0.0,0.0,0.9971203878607869,-0.03902976771211231,0.06497031621959551,-0.002543099490397069,2.322219819827572,-0.07890948705983006,0.12973153738441523
3.7,-1.272150047565612,-0.7947542113627402,1.0,0.7947542113627402,-1.272150047565612,0.0,1.272150047565612,0.7947542113627402,0.0,0.0,0.0,0.9971202533748659,-0.04032464102880639,0.0641746685479059,-0.0025952942622298235,2.322219819827572,-0.08150767231451708,0.12812064189940076
3.72,-1.25600160146082,-0.8200365706039308,1.0,0.8200365706039308,-1.25600160146082,0.0,1.25600160146082,0.8200365706039308,0.0,0.0,0.0,0.99712012725519,-0.04160303469912661,0.06335339186783091,-0.0026433057443541012,2.322219819827572,-0.08407090773164944,0.1264587264855208
3.74,-1.2393507714619083,-0.844990926150555,1.0,0.844990926150555,-1.2393507714619083,0.0,1.2393507714619083,0.844990926150555,0.0,0.0,0.0,0.9971200103073347,-0.04286444057033574,0.06250683556162345,-0.002687059241088874,2.322219819827572,-0.08659819197258978,0.12474656770948767
3.7600000000000002,-1.2222042176788683,-0.8696072965931148,1.0,0.8696072965931148,-1.2222042176788683,0.0,1.2222042176788683,0.8696072965931148,0.0,0.0,0.0,0.9971199032769356,-0.044108358539496885,0.06163535888016611,-0.002726487054628443,2.322219819827572,-0.08908854651346529,0.12298496080184362
3.7800000000000002,-1.2045687985045959,-0.8938758357116463,1.0,0.8938758357116463,-1.2045687985045959,0.0,1.2045687985045959,0.8938758357116463,0.0,0.0,0.0,0.9971198068449828,-0.04533429673509946,0.060739330724577704,-0.0027615285782678603,2.322219819827572,-0.09154101588626658,0.1211747189382133
3.8000000000000003,-1.1864515678716248,-0.9177868364140789,1.0,0.9177868364140789,-1.1864515678716248,0.0,1.1864515678716248,0.9177868364140789,0.0,0.0,0.0,0.9971197216235476,-0.04654177169091552,0.059819129425346645,-0.0027921303772135346,2.322219819827572,-0.09395466788066126,0.11931667252218969
3.8200000000000003,-1.1678597724306483,-0.9413307346189405,1.0,0.9413307346189405,-1.1678597724306483,0.0,1.1678597724306483,0.9413307346189405,0.0,0.0,0.0,0.9971196481519655,-0.047730308512124106,0.05887514251934454,-0.002818246256958036,2.322219819827572,-0.09632859370743842,0.11741166847155271
3.84,-1.148800848651956,-0.9644981130808632,1.0,0.9644981130808632,-1.148800848651956,0.0,1.148800848651956,0.9644981130808632,0.0,0.0,0.0,0.9971195868935003,-0.048899441033759754,0.0579077665250658,-0.002839837319223801,2.322219819827572,-0.09866190812461662,0.11546056950946282
3.86,-1.129282419850943,-0.9872797051573574,1.0,0.9872797051573574,-1.129282419850943,0.0,1.129282419850943,0.9872797051573574,0.0,0.0,0.0,0.9971195382325073,-0.050048711971559856,0.056917406716430086,-0.002856872005505214,2.322219819827572,-0.10095374952735675,0.11346425346219835
3.88,-1.1093122931388877,-1.0096663985153425,1.0,1.0096663985153425,-1.1093122931388877,0.0,1.1093122931388877,1.0096663985153425,0.0,0.0,0.0,0.9971195024721129,-0.051177673065301944,0.055904476895475425,-0.0028693261282625292,2.322219819827572,-0.10320328000292014,0.11142361256494171
3.9,-1.0888984563002104,-1.0316492387759606,1.0,1.0316492387759606,-1.0888984563002104,0.0,1.0888984563002104,1.0316492387759606,0.0,0.0,0.0,0.9971194798324234,-0.05228588521473954,0.05486939916425876,-0.0028771828898441613,2.322219819827572,-0.10540968535200673,0.10933955277703489
3.92,-1.0680490745974651,-1.0532194330962081,1.0,1.0532194330962081,-1.0680490745974651,0.0,1.0680490745974651,1.0532194330962081,0.0,0.0,0.0,0.9971194704492712,-0.05337291860825977,0.05381260369626949,-0.0028804328892358647,2.322219819827572,-0.10757217507788874,0.10721299310806631
3.94,-1.0467724875053457,-1.0743683536859558,1.0,1.0743683536859558,-1.0467724875053457,0.0,1.0467724875053457,1.0743683536859558,0.0,0.0,0.0,0.9971194743735049,-0.05443835284440121,0.05273452850765003,-0.0028790741167564826,2.322219819827572,-0.10968998234483271,0.10504486495604293
3.96,-1.0250772053750044,-1.0950875412589494,1.0,1.0950875412589494,-1.0250772053750044,0.0,1.0250772053750044,1.0950875412589494,0.0,0.0,0.0,0.997119491570826,-0.05548177704638404,0.0516356192285036,-0.0028731119368398455,2.322219819827572,-0.11176236390736795,0.1028361114588392
