t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz,thrust_N,roll,pitch
1.28,-0.20317902129075233,1.486175724908509,1.0,-1.9815676332113452,-0.2709053617210031,0.0,0.36120714896133743,-2.6420901776151267,0.0,0.0,0.0,0.9912043325135762,0.13114213369899191,0.017614782543028215,0.002330538811789177,2.378840030687226,0.263242376483771,0.034315168012101216
1.3,-0.2427334399238581,1.4802298730746961,1.0,-1.9736398307662615,-0.3236445865651441,0.0,0.43152611542019215,-2.631519774355015,0.0,0.0,0.0,0.9912031910402375,0.1306352625566658,0.021046804315939284,0.00277385588812121,2.378840030687226,0.26230455283976495,0.0410100867605625
1.32,-0.28211525833932016,1.4732314757064278,1.0,-1.964308634275237,-0.3761536777857602,0.0,0.5015382370476802,-2.6190781790336493,0.0,0.0,0.0,0.9912018756050941,0.13003840523913185,0.024465341976473112,0.0032096731579612865,2.378840030687226,0.26119913564204467,0.04768349187865151
1.34,-0.3212964733479951,1.4651855091469275,1.0,-1.95358067886257,-0.4283952977973268,0.0,0.5711937303964357,-2.6047742384834267,0.0,0.0,0.0,0.9912004004543588,0.12935186134109689,0.02786818549450425,0.003636804085491357,2.378840030687226,0.2599261473071867,0.054331785264697396
1.36,-0.36024922440359786,1.456097694633367,1.0,-1.9414635928444894,-0.48033229920479714,0.0,0.6404430656063962,-2.5886181237926524,0.0,0.0,0.0,0.9911987815888855,0.12857597717654837,0.03125312605577496,0.0040540820843238306,2.378840030687226,0.2584856229845185,0.060951338498055785
1.3800000000000001,-0.3989458134134706,1.445974494228672,1.0,-1.9279659923048962,-0.5319277512179608,0.0,0.7092370016239476,-2.570621323073195,0.0,0.0,0.0,0.9911970365996948,0.12771114631035238,0.03461795637033201,0.004460363305910865,2.378840030687226,0.256877614485026,0.06753848914967708
1.4000000000000001,-0.43735872443383894,1.43482310622655,1.0,-1.9130974749687333,-0.5831449659117852,0.0,0.7775266212157136,-2.550796633291644,0.0,0.0,0.0,0.9911951844863764,0.12675781014990267,0.03796047103453382,0.004854529416514183,2.378840030687226,0.25510219471416107,0.07408953732608281
1.42,-0.4754606432355445,1.4226514600330056,1.0,-1.8968686133773407,-0.6339475243140593,0.0,0.845263365752079,-2.5291581511697876,0.0,0.0,0.0,0.9911932454600002,0.12571645859307196,0.04127846695286626,0.005235490359962222,2.378840030687226,0.2531594626020693,0.08060074247713578
1.44,-0.5132244767263473,1.4094682105279874,1.0,-1.8792909473706498,-0.6842993023017964,0.0,0.9123990697357285,-2.5057212631608663,0.0,0.0,0.0,0.9911912407323327,0.12458763072824677,0.044569743825654484,0.005602187102965652,2.378840030687226,0.2510495485231357,0.08706832049836599
1.46,-0.55062337221598,1.3952827319111716,1.0,-1.860376975881562,-0.7341644962879733,0.0,0.978885995050631,-2.480502634508749,0.0,0.0,0.0,0.9911891922932993,0.1233719155817492,0.047832104708576156,0.005953594359267046,2.378840030687226,0.2487726201948569,0.09348844115896782
1.48,-0.5876307365102661,1.380105111036258,1.0,-1.8401401480483441,-0.7835076486803548,0.0,1.0446768649071396,-2.453520197397792,0.0,0.0,0.0,0.9911871226787804,0.1220699529074649,0.051063356649673396,0.00628872328837022,2.378840030687226,0.24632888904385775,0.09985722588684331
1.5,-0.6242202548207136,1.3639461402385225,1.0,-1.8185948536513634,-0.8322936730942848,0.0,1.1097248974590463,-2.4247931382018177,0.0,0.0,0.0,0.9911850547309482,0.12068243401300728,0.05426131140931436,0.0066066241640329645,2.378840030687226,0.24371861702438152,0.10617074594224296
1.52,-0.6603659094761435,1.3468173096607223,1.0,-1.795756412880963,-0.8804878793015246,0.0,1.1739838390686994,-2.394341883841284,0.0,0.0,0.0,0.9911830113534633,0.11921010261625398,0.05742378626827596,0.006906389007119351,2.378840030687226,0.24094212387176367,0.11242502101158802
1.54,-0.6960419984230519,1.3287307990828106,1.0,-1.7716410654437473,-0.9280559978974026,0.0,1.2374079971965366,-2.3621880872583296,0.0,0.0,0.0,0.9911810152639509,0.11765375572559778,0.06054860492879923,0.007187154176799497,2.378840030687226,0.23799979477024946,0.11861601825294676
1.56,-0.7312231535015391,1.3096994692612747,1.0,-1.746265959015033,-0.9749642046687188,0.0,1.299952272891625,-2.3283546120200436,0.0,0.0,0.0,0.9911790887462407,0.11601424453676207,0.06363359851310324,0.007448102913461811,2.378840030687226,0.2348920884110406,0.1247396518242998
1.58,-0.7658843584838222,1.2897368527842508,1.0,-1.7196491370456677,-1.0211791446450962,0.0,1.361572192860128,-2.29286551606089,0.0,0.0,0.0,0.991177253404922,0.11429247533854407,0.06667660666343735,0.007688467826072565,2.378840030687226,0.2316195454126373,0.1307917829251919
1.6,-0.8000009668625006,1.2688571444489187,1.0,-1.6918095259318917,-1.0666679558166674,0.0,1.4222239410888897,-2.2557460345758553,0.0,0.0,0.0,0.9911755299247922,0.11248941041937266,0.06967547874729231,0.00790753331608696,2.378840030687226,0.22818279707141348,0.1367682203815248
1.62,-0.833548719375919,1.2470751911680247,1.0,-1.6627669215573662,-1.1113982925012253,0.0,1.4818643900016337,-2.217022562076488,0.0,0.0,0.0,0.99117393783779,0.11060606896610617,0.07262807517088288,0.008104637929393244,2.378840030687226,0.22458257440592455,0.1426647218021282
1.6400000000000001,-0.8665037612581783,1.2244064814127005,1.0,-1.6325419752169341,-1.1553383483442377,0.0,1.5404511311256501,-2.1767226336225787,0.0,0.0,0.0,0.9911724952999925,0.10864352794605348,0.07553226880345607,0.0082791766271656,2.378840030687226,0.22081971745373358,0.14847699533426284
1.6600000000000001,-0.8988426592015195,1.2008671341990924,1.0,-1.6011561789321231,-1.1984568789353593,0.0,1.5979425052471457,-2.134874905242831,0.0,0.0,0.0,0.9911712188812125,0.10660292296278664,0.07838594651436329,0.008430602965921302,2.378840030687226,0.21689518477458625,0.15420070204336067
1.68,-0.9305424180190192,1.1764738876266303,1.0,-1.5686318501688403,-1.240723224025359,0.0,1.6542976320338119,-2.0915091335584535,0.0,0.0,0.0,0.9911701233696635,0.10448544907593098,0.08118701082416743,0.008558431176533621,2.378840030687226,0.21281006310861506,0.1598314589400489
1.7,-0.9615804969957573,1.151244086976082,1.0,-1.5349921159681092,-1.2821073293276763,0.0,1.7094764391035684,-2.0466561546241455,0.0,0.0,0.0,0.9911692215940684,0.1022923615747748,0.08393338167033412,0.008662238131453672,2.378840030687226,0.20856557713296156,0.165364842674802
1.72,-0.9919348259168159,1.1251956723758654,1.0,-1.500260896501154,-1.3225797678890878,0.0,1.7634396905187837,-2.0003478620015382,0.0,0.0,0.0,0.991168524265456,0.10002497669524618,0.08662299828727876,0.008741665188953156,2.378840030687226,0.20416309925484544,0.17079639391740375
1.74,-1.0215838207607288,1.0983471660453772,1.0,-1.4644628880605028,-1.362111761014305,0.0,1.81614901468574,-1.9526171840806703,0.0,0.0,0.0,0.991168039840738,0.09768467226956119,0.08925382119971599,0.00879641990282617,2.378840030687226,0.19960415937375148,0.17612162243475504
1.76,-1.0505063990472048,1.0707176591244185,1.0,-1.4276235454992248,-1.4006751987296064,0.0,1.8675669316394752,-1.9034980606656329,0.0,0.0,0.0,0.9911677744099723,0.09527288829767071,0.0918238343273793,0.008826277585693276,2.378840030687226,0.19489045454015141,0.18133601287641943
1.78,-1.0786819948282287,1.0423267980980788,1.0,-1.3897690641307718,-1.4382426597709717,0.0,1.9176568796946287,-1.8530254188410291,0.0,0.0,0.0,0.9911677316090041,0.09279112742952302,0.0943310471982606,0.008831082713845922,2.378840030687226,0.19002385843311637,0.18643503127265304
1.8,-1.1060905733118682,1.0131947708267264,1.0,-1.350926361102302,-1.4747874310824909,0.0,1.966383241443321,-1.8012351481364024,0.0,0.0,0.0,0.9911679125589316,0.09024095534712843,0.09677349726655544,0.008810750161464147,2.378840030687226,0.185006430574424,0.1914141322445193
1.82,-1.1327126451083913,0.9833422921910518,1.0,-1.3111230562547358,-1.5102835268111883,0.0,2.013711369081584,-1.7481640750063143,0.0,0.0,0.0,0.9911683158335765,0.08762400103546908,0.09914925233050707,0.008765266252047028,2.378840030687226,0.17984042519245053,0.19626876692005446
1.84,-1.1585292800885674,0.9527905893623562,1.0,-1.2703874524831416,-1.5447057067847565,0.0,2.059607609046342,-1.6938499366441886,0.0,0.0,0.0,0.9911689374558385,0.08494195693144074,0.10145641304432021,0.008694689615021439,2.378840030687226,0.1745282996453662,0.20099439154436527
1.86,-1.1835221208442968,0.9215613867085677,1.0,-1.2287485156114235,-1.5780294944590623,0.0,2.104039325945416,-1.6383313541485647,0.0,0.0,0.0,0.9911697709235,0.08219657894026426,0.10369311551727703,0.008599151835751091,2.378840030687226,0.16907272231008885,0.2055864767650033
1.8800000000000001,-1.2076733957419905,0.88967689034672,1.0,-1.1862358537956268,-1.610231194322654,0.0,2.1469749257635384,-1.5816478050608356,0.0,0.0,0.0,0.9911708072647016,0.07938968630915252,0.10585753399213875,0.008478857887560825,2.378840030687226,0.1634765798411997,0.2100405175670801
